ALERTA,MES,ANO,SENSOR,ESTADO,AREAKM2,MUNICIPIO
degradacao,8,2023,Sentinel-2,PA,0.24,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.23,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.23,Altamira
degradacao,8,2023,Sentinel-2,PA,0.22,Altamira
degradacao,8,2023,Sentinel-2,AM,0.22,Apuí
degradacao,8,2023,Sentinel-2,PA,0.22,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.22,São Félix do Xingu
degradacao,8,2023,Sentinel-2,MT,0.22,Porto dos Gaúchos
degradacao,8,2023,Sentinel-2,PA,0.22,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.21,São Félix do Xingu
degradacao,8,2023,Sentinel-2,MT,0.21,Colniza
degradacao,8,2023,Sentinel-2,PA,0.21,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.21,Novo Progresso
degradacao,8,2023,Sentinel-2,PA,0.21,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.21,Altamira
degradacao,8,2023,Sentinel-2,PA,0.20,Altamira
degradacao,8,2023,Sentinel-2,PA,0.19,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.19,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.19,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.19,Novo Progresso
degradacao,8,2023,Sentinel-2,PA,0.19,Medicilândia
degradacao,8,2023,Sentinel-2,RO,0.18,Porto Velho
degradacao,8,2023,Sentinel-2,PA,0.18,Altamira
degradacao,8,2023,Sentinel-2,PA,0.18,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.17,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.17,Altamira
degradacao,8,2023,Sentinel-2,PA,0.17,São Félix do Xingu
degradacao,8,2023,Sentinel-2,AM,0.17,Apuí
degradacao,8,2023,Sentinel-2,AM,0.17,Novo Aripuanã
degradacao,8,2023,Sentinel-2,PA,0.17,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.16,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.16,Altamira
degradacao,8,2023,Sentinel-2,PA,0.16,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.16,Dom Eliseu
degradacao,8,2023,Sentinel-2,PA,0.16,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.16,Altamira
degradacao,8,2023,Sentinel-2,PA,0.16,Altamira
degradacao,8,2023,Sentinel-2,PA,0.15,Itaituba
degradacao,8,2023,Sentinel-2,PA,0.15,Itaituba
degradacao,8,2023,Sentinel-2,RO,0.15,Porto Velho
degradacao,8,2023,Sentinel-2,MT,0.15,Colniza
degradacao,8,2023,Sentinel-2,PA,0.15,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.15,Novo Progresso
degradacao,8,2023,Sentinel-2,PA,0.15,São Félix do Xingu
degradacao,8,2023,Sentinel-2,AM,0.14,Apuí
degradacao,8,2023,Sentinel-2,PA,0.14,Novo Progresso
degradacao,8,2023,Sentinel-2,PA,0.14,Altamira
degradacao,8,2023,Sentinel-2,MT,0.14,Confresa
degradacao,8,2023,Sentinel-2,MT,0.14,Juara
degradacao,8,2023,Sentinel-2,PA,0.14,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.14,Altamira
degradacao,8,2023,Sentinel-2,PA,0.14,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.14,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.13,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.13,São Félix do Xingu
degradacao,8,2023,Sentinel-2,RO,0.13,Pimenta Bueno
degradacao,8,2023,Sentinel-2,PA,0.12,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.12,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.12,São Félix do Xingu
degradacao,8,2023,Sentinel-2,AM,0.12,Apuí
degradacao,8,2023,Sentinel-2,MT,0.12,Porto dos Gaúchos
degradacao,8,2023,Sentinel-2,PA,0.12,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.11,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.11,São Félix do Xingu
degradacao,8,2023,Sentinel-2,AM,0.11,Apuí
degradacao,8,2023,Sentinel-2,MT,0.11,Juara
degradacao,8,2023,Sentinel-2,PA,0.11,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.11,São Félix do Xingu
degradacao,8,2023,Sentinel-2,AM,0.11,Apuí
degradacao,8,2023,Sentinel-2,PA,0.11,Altamira
degradacao,8,2023,Sentinel-2,PA,0.11,Novo Progresso
degradacao,8,2023,Sentinel-2,RO,0.11,Porto Velho
degradacao,8,2023,Sentinel-2,PA,0.11,Altamira
degradacao,8,2023,Sentinel-2,PA,0.10,Rurópolis
degradacao,8,2023,Sentinel-2,PA,0.10,Novo Progresso
degradacao,8,2023,Sentinel-2,RO,0.08,Pimenta Bueno
degradacao,8,2023,Sentinel-2,RO,0.02,Vilhena
degradacao,8,2023,Sentinel-2,PA,0.10,Uruará
degradacao,8,2023,Sentinel-2,PA,0.10,São Félix do Xingu
degradacao,8,2023,Sentinel-2,RO,0.10,Porto Velho
degradacao,8,2023,Sentinel-2,PA,0.10,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.10,Altamira
degradacao,8,2023,Sentinel-2,AM,0.10,Novo Aripuanã
degradacao,8,2023,Sentinel-2,PA,0.10,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.10,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.10,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.10,Novo Progresso
degradacao,8,2023,Sentinel-2,PA,0.10,Altamira
degradacao,8,2023,Sentinel-2,PA,0.10,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.09,Altamira
degradacao,8,2023,Sentinel-2,AM,0.09,Apuí
degradacao,8,2023,Sentinel-2,MT,0.09,Porto dos Gaúchos
degradacao,8,2023,Sentinel-2,AM,0.09,Apuí
degradacao,8,2023,Sentinel-2,PA,0.09,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.09,Novo Progresso
degradacao,8,2023,Sentinel-2,PA,0.09,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.09,Dom Eliseu
degradacao,8,2023,Sentinel-2,PA,0.09,Altamira
degradacao,8,2023,Sentinel-2,PA,0.09,Altamira
degradacao,8,2023,Sentinel-2,PA,0.05,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.03,Altamira
degradacao,8,2023,Sentinel-2,PA,0.09,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.08,Altamira
degradacao,8,2023,Sentinel-2,PA,0.08,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.08,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.08,São Félix do Xingu
degradacao,8,2023,Sentinel-2,MT,0.08,Porto dos Gaúchos
degradacao,8,2023,Sentinel-2,PA,0.08,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.08,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.08,Altamira
degradacao,8,2023,Sentinel-2,PA,0.08,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.08,Altamira
degradacao,8,2023,Sentinel-2,MT,0.08,Porto dos Gaúchos
degradacao,8,2023,Sentinel-2,PA,0.08,Novo Progresso
degradacao,8,2023,Sentinel-2,PA,0.08,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.08,Novo Progresso
degradacao,8,2023,Sentinel-2,PA,0.07,Altamira
degradacao,8,2023,Sentinel-2,AM,0.07,Apuí
degradacao,8,2023,Sentinel-2,PA,0.07,São Félix do Xingu
degradacao,8,2023,Sentinel-2,AM,0.07,Apuí
degradacao,8,2023,Sentinel-2,PA,0.07,Novo Progresso
degradacao,8,2023,Sentinel-2,PA,0.07,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.07,Novo Progresso
degradacao,8,2023,Sentinel-2,PA,0.07,São Félix do Xingu
degradacao,8,2023,Sentinel-2,RO,0.07,Porto Velho
degradacao,8,2023,Sentinel-2,AM,0.07,Apuí
degradacao,8,2023,Sentinel-2,PA,0.07,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.07,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.07,Dom Eliseu
degradacao,8,2023,Sentinel-2,PA,0.07,Altamira
degradacao,8,2023,Sentinel-2,RO,0.07,Porto Velho
degradacao,8,2023,Sentinel-2,PA,0.07,Altamira
degradacao,8,2023,Sentinel-2,PA,0.07,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.07,Novo Progresso
degradacao,8,2023,Sentinel-2,AM,0.07,Apuí
degradacao,8,2023,Sentinel-2,PA,0.07,Altamira
degradacao,8,2023,Sentinel-2,PA,0.06,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.06,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.06,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.06,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.06,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.06,Altamira
degradacao,8,2023,Sentinel-2,PA,0.06,Altamira
degradacao,8,2023,Sentinel-2,PA,0.06,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.06,São Félix do Xingu
degradacao,8,2023,Sentinel-2,AM,0.06,Humaitá
degradacao,8,2023,Sentinel-2,PA,0.06,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.06,Altamira
degradacao,8,2023,Sentinel-2,AM,0.06,Apuí
degradacao,8,2023,Sentinel-2,PA,0.06,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.06,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.06,Altamira
degradacao,8,2023,Sentinel-2,RO,0.06,Pimenta Bueno
degradacao,8,2023,Sentinel-2,PA,0.06,São Félix do Xingu
degradacao,8,2023,Sentinel-2,AM,0.06,Apuí
degradacao,8,2023,Sentinel-2,AM,0.06,Novo Aripuanã
degradacao,8,2023,Sentinel-2,PA,0.06,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.06,Altamira
degradacao,8,2023,Sentinel-2,RO,0.06,Porto Velho
degradacao,8,2023,Sentinel-2,AM,0.06,Apuí
degradacao,8,2023,Sentinel-2,PA,0.06,Altamira
degradacao,8,2023,Sentinel-2,PA,0.06,Novo Progresso
degradacao,8,2023,Sentinel-2,PA,0.06,São Félix do Xingu
degradacao,8,2023,Sentinel-2,AM,0.06,Apuí
degradacao,8,2023,Sentinel-2,PA,0.06,Rurópolis
degradacao,8,2023,Sentinel-2,PA,0.06,Altamira
degradacao,8,2023,Sentinel-2,PA,0.05,São Félix do Xingu
degradacao,8,2023,Sentinel-2,RO,0.02,Pimenta Bueno
degradacao,8,2023,Sentinel-2,RO,0.04,Vilhena
degradacao,8,2023,Sentinel-2,PA,0.05,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.05,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.05,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.05,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.05,Novo Progresso
degradacao,8,2023,Sentinel-2,AM,0.05,Apuí
degradacao,8,2023,Sentinel-2,PA,0.05,São Félix do Xingu
degradacao,8,2023,Sentinel-2,MT,0.05,Itanhangá
degradacao,8,2023,Sentinel-2,AM,0.05,Apuí
degradacao,8,2023,Sentinel-2,PA,0.05,Novo Progresso
degradacao,8,2023,Sentinel-2,RO,0.04,Pimenta Bueno
degradacao,8,2023,Sentinel-2,RO,0.02,Vilhena
degradacao,8,2023,Sentinel-2,PA,0.05,Altamira
degradacao,8,2023,Sentinel-2,PA,0.05,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.05,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.05,Altamira
degradacao,8,2023,Sentinel-2,MT,0.05,Juara
degradacao,8,2023,Sentinel-2,PA,0.05,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.05,São Félix do Xingu
degradacao,8,2023,Sentinel-2,MT,0.05,Juara
degradacao,8,2023,Sentinel-2,AM,0.05,Novo Aripuanã
degradacao,8,2023,Sentinel-2,PA,0.05,Altamira
degradacao,8,2023,Sentinel-2,PA,0.05,Altamira
degradacao,8,2023,Sentinel-2,PA,0.05,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.05,São Félix do Xingu
degradacao,8,2023,Sentinel-2,AM,0.05,Apuí
degradacao,8,2023,Sentinel-2,AM,0.05,Apuí
degradacao,8,2023,Sentinel-2,PA,0.05,Altamira
degradacao,8,2023,Sentinel-2,RO,0.05,Pimenta Bueno
degradacao,8,2023,Sentinel-2,AM,0.05,Apuí
degradacao,8,2023,Sentinel-2,AM,0.05,Apuí
degradacao,8,2023,Sentinel-2,PA,0.05,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.05,Novo Progresso
degradacao,8,2023,Sentinel-2,PA,0.05,São Félix do Xingu
degradacao,8,2023,Sentinel-2,AM,0.05,Novo Aripuanã
degradacao,8,2023,Sentinel-2,PA,0.05,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.05,São Félix do Xingu
degradacao,8,2023,Sentinel-2,MT,0.05,Porto dos Gaúchos
degradacao,8,2023,Sentinel-2,PA,0.05,Altamira
degradacao,8,2023,Sentinel-2,PA,0.05,Novo Progresso
degradacao,8,2023,Sentinel-2,AM,0.05,Apuí
degradacao,8,2023,Sentinel-2,AC,0.05,Bujari
degradacao,8,2023,Sentinel-2,AM,0.05,Apuí
degradacao,8,2023,Sentinel-2,AM,0.05,Apuí
degradacao,8,2023,Sentinel-2,PA,0.05,Altamira
degradacao,8,2023,Sentinel-2,AM,0.05,Apuí
degradacao,8,2023,Sentinel-2,AM,0.05,Apuí
degradacao,8,2023,Sentinel-2,MT,0.05,Nova Maringá
degradacao,8,2023,Sentinel-2,PA,0.05,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.05,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.05,Novo Progresso
degradacao,8,2023,Sentinel-2,PA,0.05,Altamira
degradacao,8,2023,Sentinel-2,AM,0.05,Apuí
degradacao,8,2023,Sentinel-2,RO,0.04,Porto Velho
degradacao,8,2023,Sentinel-2,AM,0.04,Apuí
degradacao,8,2023,Sentinel-2,PA,0.04,Novo Progresso
degradacao,8,2023,Sentinel-2,AM,0.04,Novo Aripuanã
degradacao,8,2023,Sentinel-2,AM,0.04,Apuí
degradacao,8,2023,Sentinel-2,PA,0.04,Altamira
degradacao,8,2023,Sentinel-2,PA,0.04,São Félix do Xingu
degradacao,8,2023,Sentinel-2,RO,0.04,Porto Velho
degradacao,8,2023,Sentinel-2,PA,0.04,Altamira
degradacao,8,2023,Sentinel-2,PA,0.04,Altamira
degradacao,8,2023,Sentinel-2,AM,0.04,Apuí
degradacao,8,2023,Sentinel-2,AM,0.04,Apuí
degradacao,8,2023,Sentinel-2,PA,0.04,Altamira
degradacao,8,2023,Sentinel-2,PA,0.04,São Félix do Xingu
degradacao,8,2023,Sentinel-2,RO,0.04,Vilhena
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.01,Altamira
degradacao,8,2023,Sentinel-2,AM,0.04,Apuí
degradacao,8,2023,Sentinel-2,PA,0.04,Altamira
degradacao,8,2023,Sentinel-2,AM,0.04,Apuí
degradacao,8,2023,Sentinel-2,PA,0.04,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.04,São Félix do Xingu
degradacao,8,2023,Sentinel-2,AM,0.04,Apuí
degradacao,8,2023,Sentinel-2,PA,0.04,Prainha
degradacao,8,2023,Sentinel-2,PA,0.04,Altamira
degradacao,8,2023,Sentinel-2,RO,0.04,Pimenta Bueno
degradacao,8,2023,Sentinel-2,PA,0.04,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.04,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.04,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.04,São Félix do Xingu
degradacao,8,2023,Sentinel-2,AM,0.04,Novo Aripuanã
degradacao,8,2023,Sentinel-2,PA,0.04,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.04,São Félix do Xingu
degradacao,8,2023,Sentinel-2,RO,0.04,Porto Velho
degradacao,8,2023,Sentinel-2,MT,0.04,Juara
degradacao,8,2023,Sentinel-2,AM,0.04,Apuí
degradacao,8,2023,Sentinel-2,PA,0.04,Altamira
degradacao,8,2023,Sentinel-2,PA,0.04,Itaituba
degradacao,8,2023,Sentinel-2,RO,0.04,Pimenta Bueno
degradacao,8,2023,Sentinel-2,PA,0.04,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.04,Altamira
degradacao,8,2023,Sentinel-2,PA,0.04,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.04,São Félix do Xingu
degradacao,8,2023,Sentinel-2,AM,0.04,Novo Aripuanã
degradacao,8,2023,Sentinel-2,AM,0.04,Apuí
degradacao,8,2023,Sentinel-2,PA,0.04,São Félix do Xingu
degradacao,8,2023,Sentinel-2,MT,0.04,Itanhangá
degradacao,8,2023,Sentinel-2,PA,0.04,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.04,São Félix do Xingu
degradacao,8,2023,Sentinel-2,MT,0.04,Porto dos Gaúchos
degradacao,8,2023,Sentinel-2,AM,0.04,Apuí
degradacao,8,2023,Sentinel-2,PA,0.04,São Félix do Xingu
degradacao,8,2023,Sentinel-2,AM,0.04,Apuí
degradacao,8,2023,Sentinel-2,PA,0.04,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.04,Altamira
degradacao,8,2023,Sentinel-2,PA,0.04,Novo Progresso
degradacao,8,2023,Sentinel-2,AM,0.04,Apuí
degradacao,8,2023,Sentinel-2,RO,0.04,Porto Velho
degradacao,8,2023,Sentinel-2,AM,0.04,Apuí
degradacao,8,2023,Sentinel-2,PA,0.04,Novo Progresso
degradacao,8,2023,Sentinel-2,PA,0.04,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.04,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.04,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.04,Altamira
degradacao,8,2023,Sentinel-2,PA,0.04,São Félix do Xingu
degradacao,8,2023,Sentinel-2,AM,0.04,Apuí
degradacao,8,2023,Sentinel-2,PA,0.04,São Félix do Xingu
degradacao,8,2023,Sentinel-2,AM,0.04,Humaitá
degradacao,8,2023,Sentinel-2,PA,0.04,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.04,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,AM,0.03,Apuí
degradacao,8,2023,Sentinel-2,RO,0.03,Porto Velho
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,MT,0.03,Juara
degradacao,8,2023,Sentinel-2,PA,0.03,Dom Eliseu
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.03,Dom Eliseu
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,AM,0.03,Apuí
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.03,Novo Progresso
degradacao,8,2023,Sentinel-2,RO,0.03,Pimenta Bueno
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.03,Altamira
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,AM,0.03,Apuí
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.03,Altamira
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,AM,0.03,Apuí
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,AM,0.03,Novo Aripuanã
degradacao,8,2023,Sentinel-2,PA,0.03,Altamira
degradacao,8,2023,Sentinel-2,AM,0.03,Novo Aripuanã
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,AM,0.03,Apuí
degradacao,8,2023,Sentinel-2,RO,0.03,Pimenta Bueno
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.03,Novo Progresso
degradacao,8,2023,Sentinel-2,PA,0.03,Altamira
degradacao,8,2023,Sentinel-2,AM,0.03,Humaitá
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.03,Novo Progresso
degradacao,8,2023,Sentinel-2,PA,0.03,Itaituba
degradacao,8,2023,Sentinel-2,AM,0.03,Apuí
degradacao,8,2023,Sentinel-2,AM,0.03,Apuí
degradacao,8,2023,Sentinel-2,PA,0.03,Altamira
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.03,Altamira
degradacao,8,2023,Sentinel-2,AM,0.03,Apuí
degradacao,8,2023,Sentinel-2,AM,0.03,Novo Aripuanã
degradacao,8,2023,Sentinel-2,AM,0.03,Apuí
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,AM,0.03,Novo Aripuanã
degradacao,8,2023,Sentinel-2,PA,0.03,Altamira
degradacao,8,2023,Sentinel-2,PA,0.03,Altamira
degradacao,8,2023,Sentinel-2,PA,0.03,Altamira
degradacao,8,2023,Sentinel-2,PA,0.03,Altamira
degradacao,8,2023,Sentinel-2,AM,0.03,Apuí
degradacao,8,2023,Sentinel-2,AM,0.03,Apuí
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.03,Altamira
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.03,Novo Progresso
degradacao,8,2023,Sentinel-2,PA,0.03,Altamira
degradacao,8,2023,Sentinel-2,PA,0.03,Altamira
degradacao,8,2023,Sentinel-2,AM,0.03,Apuí
degradacao,8,2023,Sentinel-2,PA,0.03,Altamira
degradacao,8,2023,Sentinel-2,AM,0.03,Apuí
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.03,Altamira
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.03,Altamira
degradacao,8,2023,Sentinel-2,MT,0.03,Porto dos Gaúchos
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.03,Altamira
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,AM,0.03,Humaitá
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,AM,0.03,Apuí
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,8,2023,Sentinel-2,AC,0.03,Bujari
degradacao,8,2023,Sentinel-2,AM,0.02,Apuí
degradacao,8,2023,Sentinel-2,AM,0.03,Apuí
degradacao,8,2023,Sentinel-2,PA,0.02,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.02,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.02,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.02,São Félix do Xingu
degradacao,8,2023,Sentinel-2,AM,0.02,Apuí
degradacao,8,2023,Sentinel-2,PA,0.02,Altamira
degradacao,8,2023,Sentinel-2,PA,0.02,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.02,Altamira
degradacao,8,2023,Sentinel-2,PA,0.02,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.02,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.02,Rurópolis
degradacao,8,2023,Sentinel-2,PA,0.02,Altamira
degradacao,8,2023,Sentinel-2,PA,0.02,Altamira
degradacao,8,2023,Sentinel-2,PA,0.02,Novo Progresso
degradacao,8,2023,Sentinel-2,PA,0.02,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.02,São Félix do Xingu
degradacao,8,2023,Sentinel-2,AM,0.02,Novo Aripuanã
degradacao,8,2023,Sentinel-2,PA,0.02,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.02,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.02,Altamira
degradacao,8,2023,Sentinel-2,PA,0.02,São Félix do Xingu
degradacao,8,2023,Sentinel-2,AM,0.02,Apuí
degradacao,8,2023,Sentinel-2,AM,0.02,Apuí
degradacao,8,2023,Sentinel-2,PA,0.02,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.02,Altamira
degradacao,8,2023,Sentinel-2,PA,0.02,São Félix do Xingu
degradacao,8,2023,Sentinel-2,AM,0.02,Apuí
degradacao,8,2023,Sentinel-2,AM,0.02,Apuí
degradacao,8,2023,Sentinel-2,PA,0.02,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.02,Altamira
degradacao,8,2023,Sentinel-2,AM,0.02,Apuí
degradacao,8,2023,Sentinel-2,AM,0.02,Apuí
degradacao,8,2023,Sentinel-2,AC,0.02,Bujari
degradacao,8,2023,Sentinel-2,AM,0.02,Apuí
degradacao,8,2023,Sentinel-2,PA,0.02,São Félix do Xingu
degradacao,8,2023,Sentinel-2,AM,0.02,Novo Aripuanã
degradacao,8,2023,Sentinel-2,PA,0.02,Altamira
degradacao,8,2023,Sentinel-2,PA,0.02,São Félix do Xingu
degradacao,8,2023,Sentinel-2,PA,0.02,Altamira
degradacao,8,2023,Sentinel-2,AM,0.02,Apuí
degradacao,8,2023,Sentinel-2,PA,0.02,São Félix do Xingu
degradacao,8,2023,Sentinel-2,MT,0.02,Porto dos Gaúchos
degradacao,8,2023,Sentinel-2,PA,0.02,Dom Eliseu
