ALERTA,MES,ANO,SENSOR,ESTADO,AREAKM2,MUNICIPIO,TERRA_INDI
desmatamento,"8","2023",Sentinel-2,RO,0.02,Guajará-Mirim,TI Pacaás-Novas
desmatamento,"8","2023",Sentinel-2,AM,0.02,Maraã,TI Cuiú-Cuiú
desmatamento,"8","2023",Sentinel-2,PA,0.02,Ourilândia do Norte,TI Kayapó
desmatamento,"8","2023",Sentinel-2,RO,0.02,Cacoal,TI Sete de Setembro
desmatamento,"8","2023",Sentinel-2,PA,0.02,Oriximiná,TI Kaxuyana-Tunayana
desmatamento,"8","2023",Sentinel-2,PA,0.02,Altamira,TI Cachoeira Seca
desmatamento,"8","2023",Sentinel-2,AM,0.02,Lábrea,TI Jarawara/Jamamadi/Kanamanti
desmatamento,"8","2023",Sentinel-2,AM,0.02,Tabatinga,TI Évare  I
desmatamento,"8","2023",Sentinel-2,PA,0.02,Aveiro,TI Andirá-Marau
desmatamento,"8","2023",Sentinel-2,RO,0.02,Nova Mamoré,TI Karipuna
desmatamento,"8","2023",Sentinel-2,PA,0.02,Uruará,TI Cachoeira Seca
desmatamento,"8","2023",Sentinel-2,RR,0.02,Iracema,TI Yanomami
desmatamento,"8","2023",Sentinel-2,RR,0.02,Alto Alegre,TI Yanomami
desmatamento,"8","2023",Sentinel-2,AM,0.02,Pauini,TI Seruini/Marienê
desmatamento,"8","2023",Sentinel-2,PA,0.02,Oriximiná,TI Trombetas/Mapuera
desmatamento,"8","2023",Sentinel-2,AC,0.02,Tarauacá,TI Rio Gregório
desmatamento,"8","2023",Sentinel-2,AM,0.02,Barreirinha,TI Andirá-Marau
desmatamento,"8","2023",Sentinel-2,AC,0.02,Porto Walter,TI Arara/Igarapé Humaitá
desmatamento,"8","2023",Sentinel-2,AM,0.02,Maraã,TI Maraã/Urubaxi
desmatamento,"8","2023",Sentinel-2,AM,0.02,Tapauá,TI Jarawara/Jamamadi/Kanamanti
desmatamento,"8","2023",Sentinel-2,AM,0.02,Novo Airão,TI Waimiri Atroari
desmatamento,"8","2023",Sentinel-2,AM,0.02,São Gabriel da Cachoeira,TI Médio Rio Negro I
desmatamento,"8","2023",Sentinel-2,MT,0.02,Rondolândia,TI Sete de Setembro
desmatamento,"8","2023",Sentinel-2,AC,0.02,Sena Madureira,TI Mamoadate
desmatamento,"8","2023",Sentinel-2,PA,0.02,Itaituba,TI Andirá-Marau
desmatamento,"8","2023",Sentinel-2,AM,0.02,Tabatinga,TI Évare  I
desmatamento,"8","2023",Sentinel-2,RR,0.02,Iracema,TI Yanomami
desmatamento,"8","2023",Sentinel-2,AC,0.02,Porto Walter,TI Arara/Igarapé Humaitá
desmatamento,"8","2023",Sentinel-2,AM,0.02,Pauini,TI Inauini/Teuini
desmatamento,"8","2023",Sentinel-2,AM,0.02,Atalaia do Norte,TI Vale do Javari
desmatamento,"8","2023",Sentinel-2,PA,0.02,Oriximiná,TI Kaxuyana-Tunayana
desmatamento,"8","2023",Sentinel-2,RO,0.02,Cacoal,TI Sete de Setembro
desmatamento,"8","2023",Sentinel-2,PA,0.02,Aveiro,TI Andirá-Marau
desmatamento,"8","2023",Sentinel-2,AM,0.02,Parintins,TI Andirá-Marau
desmatamento,"8","2023",Sentinel-2,AM,0.02,Eirunepé,TI Kanamari do Rio Juruá
desmatamento,"8","2023",Sentinel-2,PA,0.02,Jacareacanga,TI Mundurucu
desmatamento,"8","2023",Sentinel-2,RO,0.02,Guajará-Mirim,TI Rio Negro/Ocaia
desmatamento,"8","2023",Sentinel-2,PA,0.02,Placas,TI Cachoeira Seca
desmatamento,"8","2023",Sentinel-2,PA,0.02,Jacareacanga,TI Mundurucu
desmatamento,"8","2023",Sentinel-2,AM,0.02,Atalaia do Norte,TI Vale do Javari
desmatamento,"8","2023",Sentinel-2,PA,0.02,Oriximiná,TI Kaxuyana-Tunayana
desmatamento,"8","2023",Sentinel-2,RO,0.02,Guajará-Mirim,TI Rio Negro/Ocaia
desmatamento,"8","2023",Sentinel-2,AM,0.02,Lábrea,TI Jarawara/Jamamadi/Kanamanti
desmatamento,"8","2023",Sentinel-2,PA,0.02,Oriximiná,TI Nhamundá-Mapuera
desmatamento,"8","2023",Sentinel-2,RO,0.02,Cacoal,TI Sete de Setembro
desmatamento,"8","2023",Sentinel-2,RO,0.02,Nova Mamoré,TI Igarapé Lage
desmatamento,"8","2023",Sentinel-2,AM,0.02,Presidente Figueiredo,TI Waimiri Atroari
desmatamento,"8","2023",Sentinel-2,PA,0.02,Aveiro,TI Andirá-Marau
desmatamento,"8","2023",Sentinel-2,AM,0.02,Santo Antônio do Içá,TI Betânia
desmatamento,"8","2023",Sentinel-2,AC,0.02,Feijó,TI Kaxinawa Nova Olinda
desmatamento,"8","2023",Sentinel-2,AM,0.02,Santa Isabel do Rio Negro,TI Jurubaxi-Téa
desmatamento,"8","2023",Sentinel-2,RO,0.02,Guajará-Mirim,TI Rio Negro/Ocaia
desmatamento,"8","2023",Sentinel-2,AM,0.02,Tabatinga,TI Évare  I
desmatamento,"8","2023",Sentinel-2,PA,0.02,Jacareacanga,TI Mundurucu
desmatamento,"8","2023",Sentinel-2,AC,0.02,Jordão,TI Kaxinawa do Baixo Jordão
desmatamento,"8","2023",Sentinel-2,AM,0.02,Borba,TI Coatá-Laranjal
desmatamento,"8","2023",Sentinel-2,AC,0.02,Mâncio Lima,TI Nukini
desmatamento,"8","2023",Sentinel-2,AC,0.02,Cruzeiro do Sul,TI Campinas/Katukina
desmatamento,"8","2023",Sentinel-2,PA,0.02,São Félix do Xingu,TI Apyterewa
desmatamento,"8","2023",Sentinel-2,AM,0.02,Nhamundá,TI Nhamundá-Mapuera
desmatamento,"8","2023",Sentinel-2,AC,0.02,Tarauacá,TI Rio Gregório
desmatamento,"8","2023",Sentinel-2,AC,0.02,Marechal Thaumaturgo,TI Arara do Rio  Amônia
desmatamento,"8","2023",Sentinel-2,AM,0.02,Tapauá,TI Zuruahã
desmatamento,"8","2023",Sentinel-2,AM,0.02,Maraã,TI Cuiú-Cuiú
desmatamento,"8","2023",Sentinel-2,RO,0.02,Cacoal,TI Sete de Setembro
desmatamento,"8","2023",Sentinel-2,AC,0.02,Tarauacá,TI Rio Gregório
desmatamento,"8","2023",Sentinel-2,AM,0.02,Autazes,TI Ponciano
desmatamento,"8","2023",Sentinel-2,AM,0.02,Ipixuna,TI Kulina do Médio Juruá
desmatamento,"8","2023",Sentinel-2,AM,0.02,Pauini,TI Inauini/Teuini
desmatamento,"8","2023",Sentinel-2,AC,0.02,Tarauacá,TI Rio Gregório
desmatamento,"8","2023",Sentinel-2,PA,0.02,Itaituba,TI Andirá-Marau
desmatamento,"8","2023",Sentinel-2,AM,0.02,Carauari,TI Rio Biá
desmatamento,"8","2023",Sentinel-2,PA,0.02,Faro,TI Kaxuyana-Tunayana
desmatamento,"8","2023",Sentinel-2,AM,0.02,Presidente Figueiredo,TI Waimiri Atroari
desmatamento,"8","2023",Sentinel-2,RO,0.02,Porto Velho,TI Kaxarari
desmatamento,"8","2023",Sentinel-2,AM,0.02,Manicoré,TI Tenharim Marmelos (Gleba B)
desmatamento,"8","2023",Sentinel-2,AM,0.02,São Gabriel da Cachoeira,TI Médio Rio Negro I
desmatamento,"8","2023",Sentinel-2,PA,0.02,Oriximiná,TI Trombetas/Mapuera
desmatamento,"8","2023",Sentinel-2,RO,0.02,Cacoal,TI Sete de Setembro
desmatamento,"8","2023",Sentinel-2,AC,0.02,Feijó,TI Katukina/Kaxinawa
desmatamento,"8","2023",Sentinel-2,AM,0.02,Tabatinga,TI Évare  I
desmatamento,"8","2023",Sentinel-2,AM,0.02,Atalaia do Norte,TI Vale do Javari
desmatamento,"8","2023",Sentinel-2,PA,0.02,Oriximiná,TI Kaxuyana-Tunayana
desmatamento,"8","2023",Sentinel-2,AC,0.02,Mâncio Lima,TI Nukini
desmatamento,"8","2023",Sentinel-2,AM,0.02,Autazes,TI Murutinga/Tracajá
desmatamento,"8","2023",Sentinel-2,AC,0.02,Assis Brasil,TI Mamoadate
desmatamento,"8","2023",Sentinel-2,AC,0.02,Assis Brasil,TI Mamoadate
desmatamento,"8","2023",Sentinel-2,PA,0.02,Oriximiná,TI Kaxuyana-Tunayana
desmatamento,"8","2023",Sentinel-2,PA,0.02,Aveiro,TI Andirá-Marau
desmatamento,"8","2023",Sentinel-2,AP,0.02,Oiapoque,TI Uaçá I e II
desmatamento,"8","2023",Sentinel-2,AM,0.02,Pauini,TI Seruini/Marienê
desmatamento,"8","2023",Sentinel-2,AC,0.02,Sena Madureira,TI Mamoadate
desmatamento,"8","2023",Sentinel-2,AC,0.02,Feijó,TI Kaxinawa Nova Olinda
desmatamento,"8","2023",Sentinel-2,AM,0.02,Beruri,TI Itixi Mitari
desmatamento,"8","2023",Sentinel-2,AC,0.02,Tarauacá,TI Rio Gregório
desmatamento,"8","2023",Sentinel-2,RO,0.02,Cacoal,TI Sete de Setembro
desmatamento,"8","2023",Sentinel-2,AM,0.02,Eirunepé,TI Kulina do Médio Juruá
desmatamento,"8","2023",Sentinel-2,AM,0.02,Jutaí,TI Estrela da Paz
desmatamento,"8","2023",Sentinel-2,AM,0.02,Tabatinga,TI Évare  I
desmatamento,"8","2023",Sentinel-2,AC,0.02,Tarauacá,TI Kaxinawa Praia do Carapanã
desmatamento,"8","2023",Sentinel-2,PA,0.02,Altamira,TI Cachoeira Seca
desmatamento,"8","2023",Sentinel-2,AM,0.02,Pauini,TI Inauini/Teuini
desmatamento,"8","2023",Sentinel-2,RR,0.02,Amajari,TI Yanomami
desmatamento,"8","2023",Sentinel-2,AM,0.02,Itamarati,TI Kanamari do Rio Juruá
desmatamento,"8","2023",Sentinel-2,AC,0.02,Sena Madureira,TI Mamoadate
desmatamento,"8","2023",Sentinel-2,AM,0.02,Santo Antônio do Içá,TI Lago do Correio
desmatamento,"8","2023",Sentinel-2,RO,0.02,Cacoal,TI Sete de Setembro
desmatamento,"8","2023",Sentinel-2,AM,0.02,Maués,TI Andirá-Marau
desmatamento,"8","2023",Sentinel-2,AM,0.02,Maués,TI Andirá-Marau
desmatamento,"8","2023",Sentinel-2,AM,0.02,Juruá,TI Kumaru do Lago Ualá
desmatamento,"8","2023",Sentinel-2,PA,0.02,São Félix do Xingu,TI Apyterewa
desmatamento,"8","2023",Sentinel-2,AC,0.02,Feijó,TI Katukina/Kaxinawa
desmatamento,"8","2023",Sentinel-2,PA,0.02,São Félix do Xingu,TI Apyterewa
desmatamento,"8","2023",Sentinel-2,AM,0.02,Barreirinha,TI Andirá-Marau
desmatamento,"8","2023",Sentinel-2,AM,0.02,Barreirinha,TI Andirá-Marau
desmatamento,"8","2023",Sentinel-2,AM,0.02,Presidente Figueiredo,TI Waimiri Atroari
desmatamento,"8","2023",Sentinel-2,AC,0.02,Jordão,DI Kaxinawa Seringal Independência
desmatamento,"8","2023",Sentinel-2,AM,0.02,Ipixuna,TI Kulina do Médio Juruá
desmatamento,"8","2023",Sentinel-2,AM,0.02,Barreirinha,TI Andirá-Marau
desmatamento,"8","2023",Sentinel-2,AM,0.02,Santo Antônio do Içá,TI Lago do Correio
desmatamento,"8","2023",Sentinel-2,AM,0.02,Lábrea,TI Boca do Acre
desmatamento,"8","2023",Sentinel-2,AM,0.02,Maués,TI Andirá-Marau
desmatamento,"8","2023",Sentinel-2,AM,0.02,Atalaia do Norte,TI Vale do Javari
desmatamento,"8","2023",Sentinel-2,AC,0.02,Jordão,TI Kaxinawa do Rio Jordão
desmatamento,"8","2023",Sentinel-2,AC,0.02,Cruzeiro do Sul,TI Campinas/Katukina
desmatamento,"8","2023",Sentinel-2,AM,0.02,Beruri,TI Itixi Mitari
desmatamento,"8","2023",Sentinel-2,AM,0.02,Borba,TI Coatá-Laranjal
desmatamento,"8","2023",Sentinel-2,AM,0.02,Alvarães,TI Tupã-Supé
desmatamento,"8","2023",Sentinel-2,PA,0.01,Novo Repartimento,TI Parakanã
desmatamento,"8","2023",Sentinel-2,PA,0.02,Anapu,TI Trincheira/Bacajá
desmatamento,"8","2023",Sentinel-2,RR,0.02,Rorainópolis,TI Waimiri Atroari
desmatamento,"8","2023",Sentinel-2,PA,0.02,Anapu,TI Trincheira/Bacajá
desmatamento,"8","2023",Sentinel-2,AC,0.02,Porto Walter,TI Arara/Igarapé Humaitá
desmatamento,"8","2023",Sentinel-2,AM,0.02,Tabatinga,TI Évare  I
desmatamento,"8","2023",Sentinel-2,AM,0.02,São Gabriel da Cachoeira,TI Médio Rio Negro I
desmatamento,"8","2023",Sentinel-2,AM,0.02,Maraã,TI Cuiú-Cuiú
desmatamento,"8","2023",Sentinel-2,AC,0.02,Porto Walter,TI Arara/Igarapé Humaitá
desmatamento,"8","2023",Sentinel-2,PA,0.02,Aveiro,TI Andirá-Marau
desmatamento,"8","2023",Sentinel-2,AM,0.02,Atalaia do Norte,TI Vale do Javari
desmatamento,"8","2023",Sentinel-2,PA,0.02,Altamira,TI Cachoeira Seca
desmatamento,"8","2023",Sentinel-2,AC,0.02,Tarauacá,TI Rio Gregório
desmatamento,"8","2023",Sentinel-2,AM,0.02,São Gabriel da Cachoeira,TI Médio Rio Negro I
desmatamento,"8","2023",Sentinel-2,RR,0.02,Caroebe,TI Trombetas/Mapuera
desmatamento,"8","2023",Sentinel-2,AC,0.02,Tarauacá,TI Rio Gregório
desmatamento,"8","2023",Sentinel-2,AM,0.02,Jutaí,TI Riozinho
desmatamento,"8","2023",Sentinel-2,AM,0.02,Maraã,TI Maraã/Urubaxi
desmatamento,"8","2023",Sentinel-2,PA,0.02,São Félix do Xingu,TI Apyterewa
desmatamento,"8","2023",Sentinel-2,PA,0.02,Jacareacanga,TI Mundurucu
desmatamento,"8","2023",Sentinel-2,AC,0.02,Tarauacá,TI Rio Gregório
desmatamento,"8","2023",Sentinel-2,AM,0.02,Maués,TI Andirá-Marau
desmatamento,"8","2023",Sentinel-2,AM,0.02,São Gabriel da Cachoeira,TI Médio Rio Negro I
desmatamento,"8","2023",Sentinel-2,AM,0.02,São Gabriel da Cachoeira,TI Médio Rio Negro I
desmatamento,"8","2023",Sentinel-2,AC,0.02,Cruzeiro do Sul,TI Campinas/Katukina
desmatamento,"8","2023",Sentinel-2,AM,0.02,Borba,TI Coatá-Laranjal
desmatamento,"8","2023",Sentinel-2,AM,0.02,Eirunepé,TI Kanamari do Rio Juruá
desmatamento,"8","2023",Sentinel-2,AM,0.02,Autazes,TI Murutinga/Tracajá
desmatamento,"8","2023",Sentinel-2,RO,0.02,Nova Mamoré,TI Igarapé Lage
desmatamento,"8","2023",Sentinel-2,AM,0.02,Borba,TI Coatá-Laranjal
desmatamento,"8","2023",Sentinel-2,AM,0.02,Presidente Figueiredo,TI Waimiri Atroari
desmatamento,"8","2023",Sentinel-2,AM,0.02,Borba,TI Coatá-Laranjal
desmatamento,"8","2023",Sentinel-2,RR,0.02,Rorainópolis,TI Waimiri Atroari
desmatamento,"8","2023",Sentinel-2,AC,0.02,Mâncio Lima,TI Nukini
desmatamento,"8","2023",Sentinel-2,RO,0.02,Guajará-Mirim,TI Rio Negro/Ocaia
desmatamento,"8","2023",Sentinel-2,AM,0.02,Tabatinga,TI Évare  I
desmatamento,"8","2023",Sentinel-2,RO,0.02,Guajará-Mirim,TI Pacaás-Novas
desmatamento,"8","2023",Sentinel-2,AM,0.02,Santa Isabel do Rio Negro,TI Jurubaxi-Téa
desmatamento,"8","2023",Sentinel-2,PA,0.02,São Félix do Xingu,TI Apyterewa
desmatamento,"8","2023",Sentinel-2,AC,0.02,Feijó,TI Katukina/Kaxinawa
desmatamento,"8","2023",Sentinel-2,PA,0.02,Oriximiná,TI Nhamundá-Mapuera
desmatamento,"8","2023",Sentinel-2,AC,0.02,Mâncio Lima,TI Nukini
desmatamento,"8","2023",Sentinel-2,RO,0.02,Nova Mamoré,TI Igarapé Lage
desmatamento,"8","2023",Sentinel-2,AC,0.02,Mâncio Lima,TI Nukini
desmatamento,"8","2023",Sentinel-2,AC,0.02,Jordão,TI Kaxinawa do Rio Jordão
desmatamento,"8","2023",Sentinel-2,PA,0.02,Faro,TI Nhamundá-Mapuera
desmatamento,"8","2023",Sentinel-2,PA,0.02,Jacareacanga,TI Mundurucu
desmatamento,"8","2023",Sentinel-2,PA,0.02,São Félix do Xingu,TI Trincheira/Bacajá
desmatamento,"8","2023",Sentinel-2,PA,0.02,Faro,TI Nhamundá-Mapuera
desmatamento,"8","2023",Sentinel-2,AM,0.02,Novo Airão,TI Waimiri Atroari
desmatamento,"8","2023",Sentinel-2,PA,0.02,Faro,TI Kaxuyana-Tunayana
desmatamento,"8","2023",Sentinel-2,RR,0.02,Alto Alegre,TI Yanomami
desmatamento,"8","2023",Sentinel-2,AM,0.02,Maués,TI Andirá-Marau
desmatamento,"8","2023",Sentinel-2,AM,0.02,Pauini,TI Inauini/Teuini
desmatamento,"8","2023",Sentinel-2,AM,0.02,Pauini,TI Inauini/Teuini
desmatamento,"8","2023",Sentinel-2,AM,0.02,Borba,TI Coatá-Laranjal
desmatamento,"8","2023",Sentinel-2,AM,0.02,Atalaia do Norte,TI Vale do Javari
desmatamento,"8","2023",Sentinel-2,AC,0.02,Assis Brasil,TI Mamoadate
desmatamento,"8","2023",Sentinel-2,AM,0.01,Lábrea,TI Caititu
desmatamento,"8","2023",Sentinel-2,AP,0.01,Oiapoque,TI Uaçá I e II
desmatamento,"8","2023",Sentinel-2,AM,0.02,Atalaia do Norte,TI Vale do Javari
desmatamento,"8","2023",Sentinel-2,AC,0.02,Tarauacá,TI Kaxinawa Praia do Carapanã
desmatamento,"8","2023",Sentinel-2,PA,0.02,Oriximiná,TI Kaxuyana-Tunayana
desmatamento,"8","2023",Sentinel-2,AM,0.02,Atalaia do Norte,TI Vale do Javari
desmatamento,"8","2023",Sentinel-2,PA,0.02,Placas,TI Cachoeira Seca
desmatamento,"8","2023",Sentinel-2,AM,0.02,Nhamundá,TI Nhamundá-Mapuera
desmatamento,"8","2023",Sentinel-2,PA,0.02,Oriximiná,PI Tumucumaque
desmatamento,"8","2023",Sentinel-2,AM,0.02,Borba,TI Coatá-Laranjal
desmatamento,"8","2023",Sentinel-2,AC,0.02,Assis Brasil,TI Mamoadate
desmatamento,"8","2023",Sentinel-2,AM,0.02,Borba,TI Coatá-Laranjal
desmatamento,"8","2023",Sentinel-2,AM,0.02,Borba,TI Cunhã-Sapucaia
desmatamento,"8","2023",Sentinel-2,PA,0.02,Oriximiná,TI Kaxuyana-Tunayana
desmatamento,"8","2023",Sentinel-2,PA,0.02,Faro,TI Nhamundá-Mapuera
desmatamento,"8","2023",Sentinel-2,AC,0.02,Tarauacá,TI Rio Gregório
desmatamento,"8","2023",Sentinel-2,AC,0.02,Tarauacá,TI Rio Gregório
desmatamento,"8","2023",Sentinel-2,AM,0.02,Jutaí,TI Estrela da Paz
desmatamento,"8","2023",Sentinel-2,RR,0.02,Alto Alegre,TI Yanomami
desmatamento,"8","2023",Sentinel-2,RO,0.02,Guajará-Mirim,TI Rio Negro/Ocaia
desmatamento,"8","2023",Sentinel-2,PA,0.02,Aveiro,TI Andirá-Marau
desmatamento,"8","2023",Sentinel-2,PA,0.02,São Félix do Xingu,TI Trincheira/Bacajá
desmatamento,"8","2023",Sentinel-2,RO,0.02,Guajará-Mirim,TI Rio Negro Ocaia (reestudo)
desmatamento,"8","2023",Sentinel-2,PA,0.02,Oriximiná,TI Nhamundá-Mapuera
desmatamento,"8","2023",Sentinel-2,AM,0.02,Tabatinga,TI Évare  I
desmatamento,"8","2023",Sentinel-2,AM,0.02,Autazes,TI Paracuhuba
desmatamento,"8","2023",Sentinel-2,RO,0.02,Cacoal,TI Sete de Setembro
desmatamento,"8","2023",Sentinel-2,AM,0.02,Presidente Figueiredo,TI Waimiri Atroari
desmatamento,"8","2023",Sentinel-2,AM,0.02,São Gabriel da Cachoeira,TI Cué-Cué/Marabitanas
desmatamento,"8","2023",Sentinel-2,AM,0.02,São Gabriel da Cachoeira,TI Cué-Cué/Marabitanas
desmatamento,"8","2023",Sentinel-2,MT,0.02,Comodoro,TI Vale do Guaporé
desmatamento,"8","2023",Sentinel-2,AM,0.02,Barreirinha,TI Andirá-Marau
desmatamento,"8","2023",Sentinel-2,RR,0.02,Alto Alegre,TI Yanomami
desmatamento,"8","2023",Sentinel-2,PA,0.02,Oriximiná,TI Kaxuyana-Tunayana
desmatamento,"8","2023",Sentinel-2,AM,0.02,Presidente Figueiredo,TI Waimiri Atroari
desmatamento,"8","2023",Sentinel-2,AM,0.02,Atalaia do Norte,TI Vale do Javari
desmatamento,"8","2023",Sentinel-2,AM,0.02,Tapauá,TI Zuruahã
desmatamento,"8","2023",Sentinel-2,AM,0.02,Nhamundá,TI Kaxuyana-Tunayana
desmatamento,"8","2023",Sentinel-2,AM,0.02,Maués,TI Andirá-Marau
desmatamento,"8","2023",Sentinel-2,PA,0.02,São Félix do Xingu,TI Apyterewa
desmatamento,"8","2023",Sentinel-2,PA,0.02,São Félix do Xingu,TI Apyterewa
desmatamento,"8","2023",Sentinel-2,AM,0.02,São Gabriel da Cachoeira,TI Médio Rio Negro I
desmatamento,"8","2023",Sentinel-2,PA,0.02,Oriximiná,TI Kaxuyana-Tunayana
desmatamento,"8","2023",Sentinel-2,PA,0.02,Oriximiná,TI Trombetas/Mapuera
desmatamento,"8","2023",Sentinel-2,AM,0.02,São Gabriel da Cachoeira,TI Alto Rio Negro
desmatamento,"8","2023",Sentinel-2,AM,0.02,Barreirinha,TI Andirá-Marau
desmatamento,"8","2023",Sentinel-2,AM,0.02,Atalaia do Norte,TI Vale do Javari
desmatamento,"8","2023",Sentinel-2,PA,0.01,Altamira,TI Cachoeira Seca
desmatamento,"8","2023",Sentinel-2,MT,0.01,Rondolândia,TI Sete de Setembro
desmatamento,"8","2023",Sentinel-2,AM,0.01,Atalaia do Norte,TI Vale do Javari
desmatamento,"8","2023",Sentinel-2,RO,0.01,Nova Mamoré,TI Igarapé Ribeirão
desmatamento,"8","2023",Sentinel-2,AM,0.01,Alvarães,TI Tupã-Supé
desmatamento,"8","2023",Sentinel-2,PA,0.01,Oriximiná,TI Nhamundá-Mapuera
desmatamento,"8","2023",Sentinel-2,PA,0.01,Altamira,TI Cachoeira Seca
desmatamento,"8","2023",Sentinel-2,PA,0.01,Oriximiná,TI Kaxuyana-Tunayana
desmatamento,"9","2023",Sentinel-2,RO,0.59,Nova Mamoré,TI Karipuna
desmatamento,"9","2023",Sentinel-2,RO,0.50,Guajará-Mirim,TI Igarapé Lage
desmatamento,"9","2023",Sentinel-2,PA,0.41,São Félix do Xingu,TI Apyterewa
desmatamento,"9","2023",Sentinel-2,PA,0.40,São Félix do Xingu,TI Apyterewa
desmatamento,"9","2023",Sentinel-2,AM,0.36,Manicoré,TI Sepoti
desmatamento,"9","2023",Sentinel-2,PA,0.29,São Félix do Xingu,TI Apyterewa
desmatamento,"9","2023",Sentinel-2,PA,0.26,São Félix do Xingu,TI Apyterewa
desmatamento,"9","2023",Sentinel-2,PA,0.24,Placas,TI Cachoeira Seca
desmatamento,"9","2023",Sentinel-2,PA,0.22,São Félix do Xingu,TI Apyterewa
desmatamento,"9","2023",Sentinel-2,PA,0.21,São Félix do Xingu,TI Apyterewa
desmatamento,"9","2023",Sentinel-2,PA,0.21,Placas,TI Cachoeira Seca
desmatamento,"9","2023",Sentinel-2,PA,0.21,São Félix do Xingu,TI Apyterewa
desmatamento,"9","2023",Sentinel-2,PA,0.21,Altamira,TI Cachoeira Seca
desmatamento,"9","2023",Sentinel-2,PA,0.20,São Félix do Xingu,TI Apyterewa
desmatamento,"9","2023",Sentinel-2,PA,0.20,Altamira,TI Cachoeira Seca
desmatamento,"9","2023",Sentinel-2,AM,0.18,Boca do Acre,TI Apurinã km-124 BR-317
desmatamento,"9","2023",Sentinel-2,PA,0.18,Senador José Porfírio,TI Trincheira/Bacajá
desmatamento,"9","2023",Sentinel-2,AM,0.17,Manicoré,TI Tenharim Marmelos (Gleba B)
desmatamento,"9","2023",Sentinel-2,PA,0.17,Placas,TI Cachoeira Seca
desmatamento,"9","2023",Sentinel-2,RO,0.16,Alta Floresta D'Oeste,TI Rio Branco
desmatamento,"9","2023",Sentinel-2,RO,0.16,Cacoal,TI Sete de Setembro
desmatamento,"9","2023",Sentinel-2,PA,0.14,São Félix do Xingu,TI Apyterewa
desmatamento,"9","2023",Sentinel-2,PA,0.14,São Félix do Xingu,TI Apyterewa
desmatamento,"9","2023",Sentinel-2,PA,0.14,São Félix do Xingu,TI Apyterewa
desmatamento,"9","2023",Sentinel-2,PA,0.13,São Félix do Xingu,TI Apyterewa
desmatamento,"9","2023",Sentinel-2,PA,0.13,Placas,TI Cachoeira Seca
desmatamento,"9","2023",Sentinel-2,PA,0.13,São Félix do Xingu,TI Apyterewa
desmatamento,"9","2023",Sentinel-2,PA,0.13,Uruará,TI Cachoeira Seca
desmatamento,"9","2023",Sentinel-2,PA,0.11,Altamira,TI Cachoeira Seca
desmatamento,"9","2023",Sentinel-2,PA,0.11,São Félix do Xingu,TI Apyterewa
desmatamento,"9","2023",Sentinel-2,PA,0.11,Anapu,TI Trincheira/Bacajá
desmatamento,"9","2023",Sentinel-2,RO,0.11,Cacoal,TI Sete de Setembro
desmatamento,"9","2023",Sentinel-2,PA,0.11,São Félix do Xingu,TI Apyterewa
desmatamento,"9","2023",Sentinel-2,AC,0.11,Feijó,TI Kaxinawa Nova Olinda
desmatamento,"9","2023",Sentinel-2,PA,0.11,Senador José Porfírio,TI Trincheira/Bacajá
desmatamento,"9","2023",Sentinel-2,PA,0.11,São Félix do Xingu,TI Apyterewa
desmatamento,"9","2023",Sentinel-2,PA,0.11,São Félix do Xingu,TI Apyterewa
desmatamento,"9","2023",Sentinel-2,RO,0.10,Porto Velho,TI Kaxarari
desmatamento,"9","2023",Sentinel-2,PA,0.10,São Félix do Xingu,TI Apyterewa
desmatamento,"9","2023",Sentinel-2,PA,0.10,São Félix do Xingu,TI Apyterewa
desmatamento,"9","2023",Sentinel-2,PA,0.10,Altamira,TI Cachoeira Seca
desmatamento,"9","2023",Sentinel-2,PA,0.10,Uruará,TI Cachoeira Seca
desmatamento,"9","2023",Sentinel-2,PA,0.09,Placas,TI Cachoeira Seca
desmatamento,"9","2023",Sentinel-2,PA,0.09,São Félix do Xingu,TI Apyterewa
desmatamento,"9","2023",Sentinel-2,PA,0.09,São Félix do Xingu,TI Apyterewa
desmatamento,"9","2023",Sentinel-2,PA,0.09,São Félix do Xingu,TI Apyterewa
desmatamento,"9","2023",Sentinel-2,PA,0.09,Altamira,TI Cachoeira Seca
desmatamento,"9","2023",Sentinel-2,PA,0.09,Altamira,TI Cachoeira Seca
desmatamento,"9","2023",Sentinel-2,AM,0.09,Novo Airão,TI Waimiri Atroari
desmatamento,"9","2023",Sentinel-2,AM,0.09,Pauini,TI Peneri/Tacaquiri
desmatamento,"9","2023",Sentinel-2,PA,0.09,São Félix do Xingu,TI Apyterewa
desmatamento,"9","2023",Sentinel-2,PA,0.09,Altamira,TI Koatinemo
desmatamento,"9","2023",Sentinel-2,PA,0.08,Placas,TI Cachoeira Seca
desmatamento,"9","2023",Sentinel-2,PA,0.08,São Félix do Xingu,TI Apyterewa
desmatamento,"9","2023",Sentinel-2,PA,0.08,São Félix do Xingu,TI Apyterewa
desmatamento,"9","2023",Sentinel-2,PA,0.08,Uruará,TI Cachoeira Seca
desmatamento,"9","2023",Sentinel-2,PA,0.08,Placas,TI Cachoeira Seca
desmatamento,"9","2023",Sentinel-2,RR,0.08,Alto Alegre,TI Yanomami
desmatamento,"9","2023",Sentinel-2,AM,0.08,Presidente Figueiredo,TI Waimiri Atroari
desmatamento,"9","2023",Sentinel-2,PA,0.08,São Félix do Xingu,TI Apyterewa
